SKU,SKU Type,Product ID Type,Product ID,Product Title,Cost Price,Currency,Master Quantity,Product Description,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Variation Item,Item Specifics Name 12,Item Specifics Value 12,Item Specifics Name 13,Item Specifics Value 13,Item Specifics Name 14,Item Specifics Value 14,Item Specifics Name 15,Item Specifics Value 15,Ktype,Make|Model|Year|Variant|Type|Notes,Ktype Notes,Rakuten Account Code,Rakuten Title,Rakuten Description,Rakuten Tagline,Rakuten Standard Price,Rakuten Sale Price,Rakuten Category,Rakuten Shipping Profile,TradeMe Account Code,TradeMe Product Name,TradeMe Description,TradeMe Category,TradeMe BuyNow Price,TradeMe Duration,TradeMe Shipping Profile Code,CDiscount Account Code,CDiscount Product Title,CDiscount Description,CDiscount Category,CDiscount Price,CDiscount RRP,CDiscount EAN,CDiscount Lead Days,CDiscount Launch Quantity,CDiscount Shipping Profile,FNAC Account Code,FNAC Product Title,FNAC Description,FNAC Price,Game Account Code,Game Product Title,Game Description,Game Tagline,Game Standard Price,Game Category,Webstore Account ID,Webstore Product Title,Launch Quantity,Webstore Brand Name,Product Type,Webstore Standard Price,Webstore Sale Price,Webstore Sale Start Date,Webstore Sale End Date,Webstore Category1,Webstore Category2,Webstore Category3,Webstore Category4,Webstore Category5,Webstore Category6,Webstore Category7,Webstore Category8,Webstore Category9,Webstore Category10,Webstore BulletPoint1,Webstore BulletPoint2,Webstore BulletPoint3,Webstore BulletPoint4,Webstore BulletPoint5,Webstore BulletPoint6,Webstore BulletPoint7,Webstore BulletPoint8,Webstore BulletPoint9,Webstore BulletPoint10,Webstore Custom Text 1,Webstore Custom Text 2,Webstore Custom Text 3,Webstore Custom Text 4,Webstore Custom Text 5,Webstore Custom Text 6,Webstore Custom Text 7,Webstore Custom Text 8,Webstore Custom Text 9,Webstore Custom Text 10,Webstore Custom Number 1,Webstore Custom Number 2,Webstore Custom Number 3,Webstore Custom Number 4,Webstore Custom Number 5,Webstore Custom Number 6,Webstore Custom Number 7,Webstore Custom Number 8,Webstore Custom Number 9,Webstore Custom Number 10,Webstore SearchTerms1,Webstore SearchTerms2,Webstore SearchTerms3,Webstore SearchTerms4,Webstore SearchTerms5,Webstore Include Bullet Points from Basic Details,Webstore Include Description from Basic Details,Webstore Product Description,Eligible for Gift wrap,Eligible for Gift message,Lead time to ship,Date Available To Ship,Webstore Accessory Items,Variation Theme,Relationship,Parent SKU,Size,Colour,Custom Variation Name 1,Custom Variation Value 1,Custom Variation Name 2,Custom Variation Value 2,Custom Variation Name 3,Custom Variation Value 3,Custom Variation Name 4,Custom Variation Value 4,Custom Variation Name 5,Custom Variation Value 5,Master SKU,Quantity For Bundle SKU,Main Image,Swatch Image,Additional Image 1,Additional Image 2,Additional Image 3,Additional Image 4,Additional Image 5,Additional Image 6,Additional Image 7,Additional Image 8
160919,Master SKU,EAN,5052979718375,Tokyo Hinagata Shibuya - canvas print,,GBP,8,"<div>This playful print is a reproduction of a kimono design depicting travellers navigating Tokyo’s Yamanote railway line through the fashionable regions of the city. Artist Nagatomo Yuki creates designs based on Edo-period kimono pattern books, achieving the intricate level of detail using the resist-dyeing process of yūzen, a patterning technique first developed in the 18th century.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Tokyo Hinagata</div><div>Nagatomo Yuki (b. 1991)</div><div>Crepe silk and freehand resist dyeing&nbsp;</div><div>Yokohama, 2019</div><div>Ecru no Mori Gallery</div><div><br></div><div>Details</div><div>• Printed on 260gsm inkjet canvas</div><div>• Dimensions: 18cm x 22cm</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Tokyo Hinagata Shibuya - canvas print,0,,,20.00,20.00,02/27/2020 16:05:31,31-December-2018,312,68,61,169,,,,,,|312|68|61|169|,,,,Kimono,Printed on 260gsm inkjet canvas,,,,,,Nagatomo Yuki,18cm x 22cm,,,,,,,,,450,,,,,,,,,,Tokyo Hinagata Shibuya - canvas print Printed on 260gsm inkjet canvas prints,Nagatomo Yuki Japan Japanese reproduction of a kimono design exhibition range,Tokyo’s Yamanote railway line city Edo-period kimono pattern books,inspired created exclusive to the V&A,resist-dyeing process of yūzen burgundy colour colours colourful,,true,"<div>This playful print is a reproduction of a kimono design depicting travellers navigating Tokyo’s Yamanote railway line through the fashionable regions of the city. Artist Nagatomo Yuki creates designs based on Edo-period kimono pattern books, achieving the intricate level of detail using the resist-dyeing process of yūzen, a patterning technique first developed in the 18th century.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Tokyo Hinagata</div><div>Nagatomo Yuki (b. 1991)</div><div>Crepe silk and freehand resist dyeing&nbsp;</div><div>Yokohama, 2019</div><div>Ecru no Mori Gallery</div><div><br></div><div>Details</div><div>• Printed on 260gsm inkjet canvas</div><div>• Dimensions: 18cm x 22cm</div>",,,0,2020/02/27 16:05:31,"160918,160917,160916,160936,160937,160598,160599,160600",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160919.jpg,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160919_a.jpg,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160919_b.jpg,,,,,,
160920,Master SKU,EAN,5052979718382,"Staircase, December - mounted print",,GBP,0,"<div>This print depicts an elegant woman descending the stairs while putting on her gloves. Her bright lipstick, nail varnish and hairstyle mark her out as a modern woman, while her traditional kimono shows she has not abandoned her Japanese values.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Staircase, December</div><div>Kobayakawa Kiyoshi (1889-1948)</div><div>Ink and colours on paper</div><div>Tokyo, 1935</div><div>The Levenson Collection</div><div><br></div><div>Details</div><div>• Mounted print 50cm x 30cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Staircase, December - mounted print",0,,,20.00,20.00,02/21/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,Kimono,Giclée printed on 300gsm textured watercolour paper,,,,,,Kobayakawa Kiyoshi,Mounted print 50cm x 30cm,,,,,,,,,44,,,,,,,,,,"Staircase, December - mounted print unframed",Kobayakawa Kiyoshi Giclée printed on 300gsm textured watercolour paper,elegant woman stairs modern traditional kimono exhibition range,Created exclusively for the V&A The Levenson Collection Tokyo,"bright lipstick, nail varnish and hairstyle",,true,"<div>This print depicts an elegant woman descending the stairs while putting on her gloves. Her bright lipstick, nail varnish and hairstyle mark her out as a modern woman, while her traditional kimono shows she has not abandoned her Japanese values.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Staircase, December</div><div>Kobayakawa Kiyoshi (1889-1948)</div><div>Ink and colours on paper</div><div>Tokyo, 1935</div><div>The Levenson Collection</div><div><br></div><div>Details</div><div>• Mounted print 50cm x 30cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/21 00:00:00,"160598,160599,160600,160937,160936,160919,160918,160917,160916",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160920.jpg,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160920_a.jpg,,,,,,,
160921,Master SKU,EAN,5052979718399,Naruto Rapids - mounted print,,GBP,165,"<div>Best known for his beautiful landscape compositions, Hiroshige was one of the leading print and book designers of Japan’s Edo period. This ukiyo-e woodblock print, taken from the V&amp;A’s extensive collection, depicts a famous beauty spot in the Awa province of Japan. The popularity of such landscapes grew in line with the growth of travel within Japan at the time.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Naruto Rapids, Awa Province, from the series Views of Famous Places in the Sixty-odd Provinces</div><div>Utagawa Hiroshige (1797-1858)</div><div>Woodblock print</div><div>Japan, 1855</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Naruto Rapids - mounted print,0,,,10.00,10.00,02/19/2020 12:02:11,31-December-2018,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Hiroshige,Mounted print 8in x 10in,,,,,,,,,500,,,,,,,,,,Naruto Rapids - mounted print Giclée printed on 300gsm textured watercolour paper,Kimono exhibition range landscape prints,Hiroshige print and book designers of Japan Japanese,Edo period ukiyo-e woodblock print extensive collection,Created exclusively for the V&A travel,,true,"<div>Best known for his beautiful landscape compositions, Hiroshige was one of the leading print and book designers of Japan’s Edo period. This ukiyo-e woodblock print, taken from the V&amp;A’s extensive collection, depicts a famous beauty spot in the Awa province of Japan. The popularity of such landscapes grew in line with the growth of travel within Japan at the time.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Naruto Rapids, Awa Province, from the series Views of Famous Places in the Sixty-odd Provinces</div><div>Utagawa Hiroshige (1797-1858)</div><div>Woodblock print</div><div>Japan, 1855</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 12:02:11,"160922,160923,160924,160916,160917,160918,160919,",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160921.jpg,,,,,,,,,
160922,Master SKU,EAN,5052979718405,Suido Bridge - mounted print,,GBP,30,"<div>Best known for his beautiful landscape compositions, Hiroshige was one of the leading print and book designers of Japan’s Edo period. This ukiyo-e woodblock print, taken from the V&amp;A’s extensive collection, is dominated by a colourful carp banner, hanging in celebration of the Boy’s Festival, observed on the fifth day of the fifth month. The view behind captures the samurai households of ancient Tokyo.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Suido Bridge, Surugadai Quarter, from the series One Hundred Famous Views of Edo</div><div>Utagawa Hiroshige (1797-1858)</div><div>Woodblock print</div><div>Japan, 1857</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Suido Bridge - mounted print,0,,,10.00,10.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Hiroshige,Mounted print 8in x 10in,,,,,,,,,110,,,,,,,,,,Suido Bridge - mounted print Giclée printed on 300gsm textured watercolour paper,8in x 10in landscape print and book designers of Japan’s Edo period japan Japanese kimono exhibition range,ukiyo-e woodblock print Utagawa Hiroshige,Created exclusively for the V&A extensive collection,colourful carp banner Boy’s Festival One Hundred Famous Views of Edo,,true,"<div>Best known for his beautiful landscape compositions, Hiroshige was one of the leading print and book designers of Japan’s Edo period. This ukiyo-e woodblock print, taken from the V&amp;A’s extensive collection, is dominated by a colourful carp banner, hanging in celebration of the Boy’s Festival, observed on the fifth day of the fifth month. The view behind captures the samurai households of ancient Tokyo.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Suido Bridge, Surugadai Quarter, from the series One Hundred Famous Views of Edo</div><div>Utagawa Hiroshige (1797-1858)</div><div>Woodblock print</div><div>Japan, 1857</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109720,160921,160923,160924,160916,160917,160918,160919,",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160922.jpg,,,,,,,,,
160923,Master SKU,EAN,5052979718412,Kabuki Actor Kawarazaki Sanshō - mounted print,,GBP,44,"<div>A love of kabuki theatre inspired the art of Kunichika, best known for his colourful ukiyo-e woodblock prints capturing the emotional depth of his characterful subjects. This print, taken from the V&amp;A’s extensive collection of Japanese art, depicts Kawarazaki Sanshō, one of the most celebrated kabuki actors of the Meiji period.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Kabuki Actor Kawarazaki Sanshō</div><div>Toyohara Kunichika (1835-1900)</div><div>Woodblock print</div><div>Japan, 1870s</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Kabuki Actor Kawarazaki Sanshō - mounted print,0,,,10.00,10.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Toyohara Kunichika,Mounted print 8in x 10in,,,,,,,,,450,,,,,,,,,,Kabuki Actor Kawarazaki Sanshō  -  mounted print,Giclée printed on 300gsm textured watercolour paper,kimono exhibition range japan Japanese,kabuki theatre art of Kunichika  colourful ukiyo-e woodblock prints,8in x 10in extensive collection Meiji period Toyohara Kunichika,,true,"<div>A love of kabuki theatre inspired the art of Kunichika, best known for his colourful ukiyo-e woodblock prints capturing the emotional depth of his characterful subjects. This print, taken from the V&amp;A’s extensive collection of Japanese art, depicts Kawarazaki Sanshō, one of the most celebrated kabuki actors of the Meiji period.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Kabuki Actor Kawarazaki Sanshō</div><div>Toyohara Kunichika (1835-1900)</div><div>Woodblock print</div><div>Japan, 1870s</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109720,160921,160922,160924,160926,160927,160925",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160923.jpg,,,,,,,,,
160924,Master SKU,EAN,5052979718429,Kabuki Actor Sawamura Tanosuke - mounted print,,GBP,33,"<div>A love of kabuki theatre inspired the art of Kunichika, best known for his colourful ukiyo-e woodblock prints capturing the emotional depth of his characterful subjects. This print, taken from the V&amp;A’s extensive collection of Japanese art, depicts Sawamura Tanosuke, a famed ‘onnagata’, or male actor who plays female roles.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Kabuki Actor Sawamura Tanosuke</div><div>Toyohara Kunichika (1835-1900)</div><div>Woodblock print</div><div>Japan, 1862</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Kabuki Actor Sawamura Tanosuke - mounted print,0,,,10.00,10.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Toyohara Kunichika,Mounted print 8in x 10in,,,,,,,,,99,,,,,,,,,,Kabuki Actor Sawamura Tanosuke - mounted print,kimono exhibition range kabuki theatre,colourful ukiyo-e woodblock prints extensive collection of Japanese art japan,onnagata Giclée printed on 300gsm textured watercolour paper,unframed colour color,,true,"<div>A love of kabuki theatre inspired the art of Kunichika, best known for his colourful ukiyo-e woodblock prints capturing the emotional depth of his characterful subjects. This print, taken from the V&amp;A’s extensive collection of Japanese art, depicts Sawamura Tanosuke, a famed ‘onnagata’, or male actor who plays female roles.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Kabuki Actor Sawamura Tanosuke</div><div>Toyohara Kunichika (1835-1900)</div><div>Woodblock print</div><div>Japan, 1862</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 8in x 10in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109720,115505,160923,160922,160921,160916,160917,160918,160919",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160924.jpg,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160924_a.jpg,,,,,,,
160925,Master SKU,EAN,5052979718436,Gathering at the house of Ichikawa Danjurō VIII - mounted print,,GBP,27,"<div>This print is a detail from a striking ukiyo-e woodblock by Kunisada from the V&amp;A’s extensive collection of Japanese art. The print depicts a gathering at the home of the Danjūrō family, a celebrated acting dynasty of the time, with emphasis on the beautiful colour and pattern of the actors’ kimonos.&nbsp;&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Gathering at the house of Ichikawa Danjurō VIII</div><div>(Detail from a triptych)</div><div>Utagawa Kunisada (1786-1864)</div><div>Woodblock print</div><div>Edo (Tokyo), 1849</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Border approx. 4cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Gathering at the house of Ichikawa Danjurō VIII - mounted print,0,,,15.00,15.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Kunisada,"Mounted print 11in x 14in, border approx. 4cm",,,,,,,,,1000,,,,,,,,,,Gathering at the house of Ichikawa Danjurō VIII - mounted print,Utagawa Kunisada ukiyo-e woodblock masters japan Japanese,extensive collection of Japanese art unframed,colour and pattern of the actors’ kimonos kimono exhibition range,11in x 14in Created exclusively for the V&A triptych,,true,"<div>This print is a detail from a striking ukiyo-e woodblock by Kunisada from the V&amp;A’s extensive collection of Japanese art. The print depicts a gathering at the home of the Danjūrō family, a celebrated acting dynasty of the time, with emphasis on the beautiful colour and pattern of the actors’ kimonos.&nbsp;&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Gathering at the house of Ichikawa Danjurō VIII</div><div>(Detail from a triptych)</div><div>Utagawa Kunisada (1786-1864)</div><div>Woodblock print</div><div>Edo (Tokyo), 1849</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Border approx. 4cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109721,160928,160929,160930,160921,160922,160923,160924",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160925.jpg,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160925_a.jpg,,,,,,,
160926,Master SKU,EAN,5052979718443,The Rescue of Minamoto - mounted print,,GBP,0,"<div>This print is a reproduction of a ukiyo-e woodblock triptych by Kuniyoshi from the V&amp;A’s extensive collection of Japanese art. The print shows the dramatic story of the rescue of samurai Tametomo during a raging storm. Known for his depictions of legendary samurai heroes, Kuniyoshi was one of the great ukiyo-e masters.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>The Former Emperor from Sanuki Sends Allies to Rescue Tametomo</div><div>Utagawa Kuniyoshi (1798-1861)</div><div>Woodblock print</div><div>Japan, 1850-2</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The Rescue of Minamoto - mounted print,0,,,15.00,15.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,Kimono,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Kuniyoshi,Mounted print 11in x 14in,,,,,,,,,54,,,,,,,,,,The Rescue of Minamoto - mounted print,unframed Utagawa Kuniyoshi Giclée printed on 300gsm textured watercolour paper,11in x 14in ukiyo-e woodblock triptych japan Japanese kimono exhibition range,extensive collection Created exclusively for the V&A,storm samurai heroes masters,,true,"<div>This print is a reproduction of a ukiyo-e woodblock triptych by Kuniyoshi from the V&amp;A’s extensive collection of Japanese art. The print shows the dramatic story of the rescue of samurai Tametomo during a raging storm. Known for his depictions of legendary samurai heroes, Kuniyoshi was one of the great ukiyo-e masters.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>The Former Emperor from Sanuki Sends Allies to Rescue Tametomo</div><div>Utagawa Kuniyoshi (1798-1861)</div><div>Woodblock print</div><div>Japan, 1850-2</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109721,160927,160925,160928,160929,160930,160931,160932",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160926.jpg,,,,,,,,,
160927,Master SKU,EAN,5052979718450,Takiyasha the Witch and the Skeleton Spectre - mounted print,,GBP,50,"<div>This print is a reproduction of a striking ukiyo-e woodblock by Kuniyoshi from the V&amp;A’s extensive collection of Japanese art. The print illustrates the story of Princess Takiyasha summoning the ghosts of fallen soldiers to create an enormous skeleton, intending to overthrow the emperor’s forces. Kuniyoshi was one of the great ukiyo-e masters.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Takiyasha the Witch and the Skeleton Spectre</div><div>Utagawa Kuniyoshi (1798-1861)</div><div>Woodblock print</div><div>Japan, about 1844</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Takiyasha the Witch and the Skeleton Spectre - mounted print,0,,,15.00,15.00,02/19/2020 13:55:06,31-December-2018,312,68,61,169,,,,,,|312|68|61|169|,,,,,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Kuniyoshi,Mounted print 11in x 14in,,,,,,,,,800,,,,,,,,,,Takiyasha the Witch and the Skeleton Spectre - mounted print,reproduction ukiyo-e woodblock Utagawa Kuniyoshi,Giclée printed on 300gsm textured watercolour paper,extensive collection of Japanese art japan kimono exhibition range,Princess Takiyasha Created exclusively for the V&A unframed,,true,"<div>This print is a reproduction of a striking ukiyo-e woodblock by Kuniyoshi from the V&amp;A’s extensive collection of Japanese art. The print illustrates the story of Princess Takiyasha summoning the ghosts of fallen soldiers to create an enormous skeleton, intending to overthrow the emperor’s forces. Kuniyoshi was one of the great ukiyo-e masters.&nbsp;</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Takiyasha the Witch and the Skeleton Spectre</div><div>Utagawa Kuniyoshi (1798-1861)</div><div>Woodblock print</div><div>Japan, about 1844</div><div>© Victoria and Albert Museum, London&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 13:55:06,"109721,160926,160919,160918,160917,160916,",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160927.jpg,,,,,,,,,
160928,Master SKU,EAN,5052979718467,Daimaruya woman - mounted print,,GBP,5,"<div>This ukiyo-e woodblock print by Kunisada depicts a fashionably dressed woman standing outside the Daimaruya kimono shop, while inside assistants carry piles of fabric to display for customers. Prints such as these would have acted as powerful advertising for retailers, influencing visitors to the city regarding the latest styles and where to buy them.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Woman Outside Daimaruya Kimono Shop&nbsp;<br></div><div>(Detail from a triptych)</div><div>Utagawa Kunisada (1786 – 1864)</div><div>Woodblock print</div><div>Edo (Tokyo), 1840-5</div><div>© Victoria and Albert Museum, London</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Border approx. 4cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Daimaruya woman - mounted print,0,,,15.00,15.00,02/19/2020 00:00:00,12/31/2018 00:00:00,312,68,61,169,,,,,,|312|68|61|169|,,,,Kimono,Giclée printed on 300gsm textured watercolour paper,,,,,,Utagawa Kunisad,"Mounted print 11in x 14in, border approx. 4cm",,,,,,,,,41,,,,,,,,,,Daimaruya woman - mounted print Utagawa Kunisad,Giclée printed on 300gsm textured watercolour paper,kimono exhibition range japan Japanese,ukiyo-e woodblock print shop advertising advert,Created exclusively for the V&A triptych,true,true,"<div>This ukiyo-e woodblock print by Kunisada depicts a fashionably dressed woman standing outside the Daimaruya kimono shop, while inside assistants carry piles of fabric to display for customers. Prints such as these would have acted as powerful advertising for retailers, influencing visitors to the city regarding the latest styles and where to buy them.</div><div><br></div><div>Created exclusively for the V&amp;A.</div><div><br></div><div>Woman Outside Daimaruya Kimono Shop&nbsp;<br></div><div>(Detail from a triptych)</div><div>Utagawa Kunisada (1786 – 1864)</div><div>Woodblock print</div><div>Edo (Tokyo), 1840-5</div><div>© Victoria and Albert Museum, London</div><div><br></div><div>Details</div><div>• Mounted print 11in x 14in</div><div>• Border approx. 4cm</div><div>• Giclée printed on 300gsm textured watercolour paper</div>",,,0,2020/02/19 00:00:00,"109721,160925,160929,160930,160931,160932,160936,160937",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160928.jpg,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160928_a.jpg,,,,,,,
